"","Yr","Mnt","Day","SagOrig","PentOrig","S"
"12859",2001,7,14,129,145.4,TRUE
"12860",2001,7,15,139,146.8,TRUE
"12861",2001,7,16,144,154.7,TRUE
"12862",2001,7,17,142,150.4,TRUE
"12863",2001,7,18,135,147.7,TRUE
"12864",2001,7,19,142,146.9,TRUE
"12865",2001,7,20,133,147.2,TRUE
"12866",2001,7,21,133,143.5,TRUE
"12867",2001,7,22,133,144.9,TRUE
"12868",2001,7,23,132,147.8,TRUE
"12869",2001,7,24,130,136.7,TRUE
"12870",2001,7,25,129,137.5,TRUE
"12871",2001,7,26,117,127.2,TRUE
"12872",2001,7,27,114,125.1,TRUE
"12873",2001,7,28,110,119,TRUE
"12874",2001,7,29,114,120.5,TRUE
"12875",2001,7,30,111,118,TRUE
"12876",2001,7,31,113,120.3,TRUE
"12877",2001,8,1,113,123.8,TRUE
"12878",2001,8,2,116,124.3,TRUE
"12879",2001,8,3,-99.9,135.5,FALSE
"12880",2001,8,4,-99.9,152.7,FALSE
"12881",2001,8,5,149,160.5,TRUE
"12882",2001,8,6,158,168.3,TRUE
"12883",2001,8,7,166,171,TRUE
"12884",2001,8,8,164,171.5,TRUE
"12885",2001,8,9,154,167.8,TRUE
"12886",2001,8,10,150,164.7,TRUE
"12887",2001,8,11,162,169.5,TRUE
"12888",2001,8,12,154,164,TRUE
"12889",2001,8,13,149,155.5,TRUE
"12890",2001,8,14,146,151.1,TRUE
"12891",2001,8,15,141,150.5,TRUE
"12892",2001,8,16,137,146.2,TRUE
"12893",2001,8,17,-99.9,148.4,FALSE
"12894",2001,8,18,-99.9,159.9,FALSE
"12895",2001,8,19,150,161.3,TRUE
"12896",2001,8,20,148,159.8,TRUE
"12897",2001,8,21,154,163.9,TRUE
"12898",2001,8,22,156,165.2,TRUE
"12899",2001,8,23,162,173.4,TRUE
"12900",2001,8,24,165,178.7,TRUE
"12901",2001,8,25,213,203.2,TRUE
"12902",2001,8,26,177,193.8,TRUE
"12903",2001,8,27,180,195.9,TRUE
"12904",2001,8,28,195,203.1,TRUE
"12905",2001,8,29,182,200.9,TRUE
"12906",2001,8,30,192,203,TRUE
"12907",2001,8,31,185,192.2,TRUE
"12908",2001,9,1,171,187.4,TRUE
"12909",2001,9,2,172,185.7,TRUE
"12910",2001,9,3,183,202.1,TRUE
"12911",2001,9,4,200,222.1,TRUE
"12912",2001,9,5,203,221.8,TRUE
"12913",2001,9,6,210,225.6,TRUE
"12914",2001,9,7,215,229.5,TRUE
"12915",2001,9,8,231,253.1,TRUE
"12916",2001,9,9,227,239.5,TRUE
"12917",2001,9,10,223,247.8,TRUE
"12918",2001,9,11,239,252.9,TRUE
"12919",2001,9,12,225,238.1,TRUE
"12920",2001,9,13,224,242.6,TRUE
"12921",2001,9,14,227,239.3,TRUE
"12922",2001,9,15,212,221.7,TRUE
"12923",2001,9,16,200,209.3,TRUE
"12924",2001,9,17,180,201.1,TRUE
"12925",2001,9,18,186,205.7,TRUE
"12926",2001,9,19,198,200.6,TRUE
"12927",2001,9,20,206,228.7,TRUE
"12928",2001,9,21,230,240.5,TRUE
"12929",2001,9,22,233,257,TRUE
"12930",2001,9,23,238,260.2,TRUE
"12931",2001,9,24,264,281,TRUE
"12932",2001,9,25,264,276.6,TRUE
"12933",2001,9,26,260,284,TRUE
"12934",2001,9,27,256,270.6,TRUE
"12935",2001,9,28,258,285.5,TRUE
"12936",2001,9,29,221,240.2,TRUE
"12937",2001,9,30,221,236.3,TRUE
"12938",2001,10,1,212,216.9,TRUE
"12939",2001,10,2,189,201.1,TRUE
"12940",2001,10,3,184,191.8,TRUE
"12941",2001,10,4,181,186.5,TRUE
"12942",2001,10,5,168,176.8,TRUE
"12943",2001,10,6,165,180.2,TRUE
"12944",2001,10,7,173,172.4,TRUE
"12945",2001,10,8,162,170.8,TRUE
"12946",2001,10,9,176,175.9,TRUE
"12947",2001,10,10,170,178.1,TRUE
"12948",2001,10,11,165,174.1,TRUE
"12949",2001,10,12,166,178.5,TRUE
"12950",2001,10,13,171,178.6,TRUE
"12951",2001,10,14,176,190.8,TRUE
"12952",2001,10,15,190,191.7,TRUE
"12953",2001,10,16,184,205.8,TRUE
"12954",2001,10,17,207,215.8,TRUE
"12955",2001,10,18,220,226.9,TRUE
"12956",2001,10,19,228,245.6,TRUE
"12957",2001,10,20,223,242.5,TRUE
"12958",2001,10,21,211,222,TRUE
"12959",2001,10,22,214,230.4,TRUE
"12960",2001,10,23,209,224.1,TRUE
"12961",2001,10,24,209,236,TRUE
"12962",2001,10,25,228,236.1,TRUE
"12963",2001,10,26,217,233.6,TRUE
"12964",2001,10,27,227,243.4,TRUE
"12965",2001,10,28,218,224.2,TRUE
"12966",2001,10,29,200,212.8,TRUE
"12967",2001,10,30,200,222.7,TRUE
"12968",2001,10,31,204,217.8,TRUE
"12969",2001,11,1,221,232,TRUE
"12970",2001,11,2,197,210.1,TRUE
"12971",2001,11,3,197,212.5,TRUE
"12972",2001,11,4,204,223.5,TRUE
"12973",2001,11,5,216,230.6,TRUE
"12974",2001,11,6,233,233.2,TRUE
"12975",2001,11,7,208,263.9,TRUE
"12976",2001,11,8,226,243.1,TRUE
"12977",2001,11,9,232,265.6,TRUE
"12978",2001,11,10,220,241,TRUE
"12979",2001,11,11,199,229.3,TRUE
"12980",2001,11,12,210,222.6,TRUE
"12981",2001,11,13,206,226.8,TRUE
"12982",2001,11,14,198,212.6,TRUE
"12983",2001,11,15,193,202.4,TRUE
"12984",2001,11,16,181,197.6,TRUE
"12985",2001,11,17,183,194,TRUE
"12986",2001,11,18,170,183.8,TRUE
"12987",2001,11,19,171,186.8,TRUE
"12988",2001,11,20,167,180.6,TRUE
"12989",2001,11,21,171,179.7,TRUE
"12990",2001,11,22,175,176.3,TRUE
"12991",2001,11,23,159,172.9,TRUE
"12992",2001,11,24,161,168.6,TRUE
"12993",2001,11,25,157,165.6,TRUE
"12994",2001,11,26,160,170.3,TRUE
"12995",2001,11,27,171,185.3,TRUE
"12996",2001,11,28,187,193.1,TRUE
"12997",2001,11,29,193,210.5,TRUE
"12998",2001,11,30,200,219.6,TRUE
"12999",2001,12,1,272,215.1,TRUE
"13000",2001,12,2,224,238.1,TRUE
"13001",2001,12,3,214,228.3,TRUE
"13002",2001,12,4,207,226.6,TRUE
"13003",2001,12,5,218,230.1,TRUE
"13004",2001,12,6,214,239.5,TRUE
"13005",2001,12,7,215,219.3,TRUE
"13006",2001,12,8,204,213.9,TRUE
"13007",2001,12,9,221,217.5,TRUE
"13008",2001,12,10,205,212.3,TRUE
"13009",2001,12,11,203,213.9,TRUE
"13010",2001,12,12,206,229.4,TRUE
"13011",2001,12,13,200,213.4,TRUE
"13012",2001,12,14,193,238.2,TRUE
"13013",2001,12,15,200,211,TRUE
"13014",2001,12,16,186,202.5,TRUE
"13015",2001,12,17,183,199,TRUE
"13016",2001,12,18,206,205,TRUE
"13017",2001,12,19,185,201.6,TRUE
"13018",2001,12,20,207,214,TRUE
"13019",2001,12,21,205,226.7,TRUE
"13020",2001,12,22,220,234.9,TRUE
"13021",2001,12,23,231,246.3,TRUE
"13022",2001,12,24,241,265.5,TRUE
"13023",2001,12,25,237,250.3,TRUE
"13024",2001,12,26,251,259,TRUE
"13025",2001,12,27,217,265.6,TRUE
"13026",2001,12,28,235,260.65,TRUE
"13027",2001,12,29,236,255.7,TRUE
"13028",2001,12,30,226,238.5,TRUE
"13029",2001,12,31,225,237.5,TRUE
"13030",2002,1,1,212,224.5,TRUE
"13031",2002,1,2,207,223.5,TRUE
"13032",2002,1,3,204,213,TRUE
"13033",2002,1,4,198,211,TRUE
"13034",2002,1,5,191,205.2,TRUE
"13035",2002,1,6,180,190.1,TRUE
"13036",2002,1,7,169,182.4,TRUE
"13037",2002,1,8,175,192.6,TRUE
"13038",2002,1,9,217,220.9,TRUE
"13039",2002,1,10,205,217.3,TRUE
"13040",2002,1,11,203,221.4,TRUE
"13041",2002,1,12,208,225.7,TRUE
"13042",2002,1,13,239,232.9,TRUE
"13043",2002,1,14,209,221.6,TRUE
"13044",2002,1,15,193,211.2,TRUE
"13045",2002,1,16,197,209.1,TRUE
"13046",2002,1,17,216,205,TRUE
"13047",2002,1,18,191,203.8,TRUE
"13048",2002,1,19,193,206.9,TRUE
"13049",2002,1,20,204,215.2,TRUE
"13050",2002,1,21,202,217.5,TRUE
"13051",2002,1,22,207,221.5,TRUE
"13052",2002,1,23,211,219.4,TRUE
"13053",2002,1,24,210,223.6,TRUE
"13054",2002,1,25,218,227.6,TRUE
"13055",2002,1,26,226,248.7,TRUE
"13056",2002,1,27,227,240.5,TRUE
"13057",2002,1,28,248,252,TRUE
"13058",2002,1,29,228,253.2,TRUE
"13059",2002,1,30,230,248.8,TRUE
"13060",2002,1,31,224,235.5,TRUE
"13061",2002,2,1,223,238.5,TRUE
"13062",2002,2,2,222,233.7,TRUE
"13063",2002,2,3,219,226.3,TRUE
"13064",2002,2,4,209,228.1,TRUE
"13065",2002,2,5,207,214.5,TRUE
"13066",2002,2,6,192,196.9,TRUE
"13067",2002,2,7,174,186.6,TRUE
"13068",2002,2,8,176,186.4,TRUE
"13069",2002,2,9,182,194.1,TRUE
"13070",2002,2,10,189,210.9,TRUE
"13071",2002,2,11,192,196.6,TRUE
"13072",2002,2,12,195,203.1,TRUE
"13073",2002,2,13,190,198.5,TRUE
"13074",2002,2,14,186,191.3,TRUE
"13075",2002,2,15,180,190.3,TRUE
"13076",2002,2,16,184,188.9,TRUE
"13077",2002,2,17,181,192,TRUE
"13078",2002,2,18,175,188.4,TRUE
"13079",2002,2,19,173,185.1,TRUE
"13080",2002,2,20,181,189.1,TRUE
"13081",2002,2,21,176,196.7,TRUE
"13082",2002,2,22,173,187.9,TRUE
"13083",2002,2,23,173,184.2,TRUE
"13084",2002,2,24,179,188.9,TRUE
"13085",2002,2,25,188,206.4,TRUE
"13086",2002,2,26,195,203.5,TRUE
"13087",2002,2,27,189,194.9,TRUE
"13088",2002,2,28,189,200.4,TRUE
"13089",2002,3,1,179,184.3,TRUE
"13090",2002,3,2,180,187.6,TRUE
"13091",2002,3,3,174,179.6,TRUE
"13092",2002,3,4,168,172,TRUE
"13093",2002,3,5,161,169.4,TRUE
"13094",2002,3,6,168,175,TRUE
"13095",2002,3,7,165,177,TRUE
"13096",2002,3,8,165,174.2,TRUE
"13097",2002,3,9,167,204.8,TRUE
"13098",2002,3,10,176,176.9,TRUE
"13099",2002,3,11,172,180,TRUE
"13100",2002,3,12,166,176.2,TRUE
"13101",2002,3,13,168,182.1,TRUE
"13102",2002,3,14,165,178.6,TRUE
"13103",2002,3,15,170,174,TRUE
"13104",2002,3,16,173,182.7,TRUE
"13105",2002,3,17,168,182.7,TRUE
"13106",2002,3,18,166,176.5,TRUE
"13107",2002,3,19,167,173.3,TRUE
"13108",2002,3,20,173,186.3,TRUE
"13109",2002,3,21,159,172.8,TRUE
"13110",2002,3,22,159,170.4,TRUE
"13111",2002,3,23,157,169.4,TRUE
"13112",2002,3,24,159,174.3,TRUE
"13113",2002,3,25,160,169.1,TRUE
"13114",2002,3,26,153,164.9,TRUE
"13115",2002,3,27,160,168.4,TRUE
"13116",2002,3,28,165,175.6,TRUE
"13117",2002,3,29,156,180.8,TRUE
"13118",2002,3,30,172,188.2,TRUE
"13119",2002,3,31,184,204,TRUE
"13120",2002,4,1,189,206.7,TRUE
"13121",2002,4,2,196,205.9,TRUE
"13122",2002,4,3,190,209.4,TRUE
"13123",2002,4,4,202,216.3,TRUE
"13124",2002,4,5,205,217.6,TRUE
"13125",2002,4,6,203,206.7,TRUE
"13126",2002,4,7,199,208.4,TRUE
"13127",2002,4,8,199,206.8,TRUE
"13128",2002,4,9,198,205.8,TRUE
"13129",2002,4,10,182,195.1,TRUE
"13130",2002,4,11,187,198.3,TRUE
"13131",2002,4,12,202,213,TRUE
"13132",2002,4,13,210,227.3,TRUE
"13133",2002,4,14,202,211.6,TRUE
"13134",2002,4,15,193,204.7,TRUE
"13135",2002,4,16,182,197.2,TRUE
"13136",2002,4,17,191,195,TRUE
"13137",2002,4,18,181,189.8,TRUE
"13138",2002,4,19,172,181.4,TRUE
"13139",2002,4,20,169,179,TRUE
"13140",2002,4,21,158,175.1,TRUE
"13141",2002,4,22,157,171.7,TRUE
"13142",2002,4,23,172,177.2,TRUE
"13143",2002,4,24,168,178.9,TRUE
"13144",2002,4,25,161,169.3,TRUE
"13145",2002,4,26,153,164.7,TRUE
"13146",2002,4,27,159,159,TRUE
"13147",2002,4,28,143,149.2,TRUE
"13148",2002,4,29,149,155.2,TRUE
"13149",2002,4,30,147,155.6,TRUE
"13150",2002,5,1,158,164.9,TRUE
"13151",2002,5,2,164,171.7,TRUE
"13152",2002,5,3,177,182,TRUE
"13153",2002,5,4,184,192.7,TRUE
"13154",2002,5,5,174,183.2,TRUE
"13155",2002,5,6,185,194.3,TRUE
"13156",2002,5,7,183,190.3,TRUE
"13157",2002,5,8,180,190.2,TRUE
"13158",2002,5,9,179,193.7,TRUE
"13159",2002,5,10,182,194.8,TRUE
"13160",2002,5,11,192,191.8,TRUE
"13161",2002,5,12,178,187.1,TRUE
"13162",2002,5,13,165,175.6,TRUE
"13163",2002,5,14,159,164.2,TRUE
"13164",2002,5,15,156,162.7,TRUE
"13165",2002,5,16,157,162,TRUE
"13166",2002,5,17,155,160.7,TRUE
"13167",2002,5,18,153,166.8,TRUE
"13168",2002,5,19,168,175,TRUE
"13169",2002,5,20,170,175.4,TRUE
"13170",2002,5,21,178,190.4,TRUE
"13171",2002,5,22,177,185.6,TRUE
"13172",2002,5,23,178,184.8,TRUE
"13173",2002,5,24,178,193.9,TRUE
"13174",2002,5,25,175,187.4,TRUE
"13175",2002,5,26,181,188,TRUE
"13176",2002,5,27,183,191.6,TRUE
"13177",2002,5,28,184,191.4,TRUE
"13178",2002,5,29,177,189.8,TRUE
"13179",2002,5,30,185,185.1,TRUE
"13180",2002,5,31,176,187,TRUE
"13181",2002,6,1,178,183.9,TRUE
"13182",2002,6,2,176,180,TRUE
"13183",2002,6,3,169,175.4,TRUE
"13184",2002,6,4,169,174.7,TRUE
"13185",2002,6,5,159,163.7,TRUE
"13186",2002,6,6,157,159.1,TRUE
"13187",2002,6,7,158,163.1,TRUE
"13188",2002,6,8,157,159.9,TRUE
"13189",2002,6,9,153,161.9,TRUE
"13190",2002,6,10,150,156.2,TRUE
"13191",2002,6,11,146,152.4,TRUE
"13192",2002,6,12,142,146.2,TRUE
"13193",2002,6,13,130,137.6,TRUE
"13194",2002,6,14,-99.9,135.6,FALSE
"13195",2002,6,15,-99.9,139.7,FALSE
"13196",2002,6,16,133,141,TRUE
"13197",2002,6,17,136,147.5,TRUE
"13198",2002,6,18,148,147.5,TRUE
"13199",2002,6,19,146,150.5,TRUE
"13200",2002,6,20,145,149.8,TRUE
"13201",2002,6,21,138,144.2,TRUE
"13202",2002,6,22,142,146.6,TRUE
"13203",2002,6,23,144,147.5,TRUE
"13204",2002,6,24,151,155.3,TRUE
"13205",2002,6,25,148,149.5,TRUE
"13206",2002,6,26,142,148.6,TRUE
"13207",2002,6,27,137,143.2,TRUE
"13208",2002,6,28,136,141.9,TRUE
"13209",2002,6,29,146,147.5,TRUE
"13210",2002,6,30,144,151.4,TRUE
"13211",2002,7,1,-99.9,152.3,FALSE
"13212",2002,7,2,-99.9,153.5,FALSE
"13213",2002,7,3,143,178.3,TRUE
"13214",2002,7,4,145,151.3,TRUE
"13215",2002,7,5,140,143.5,TRUE
"13216",2002,7,6,129,138,TRUE
"13217",2002,7,7,131,141.5,TRUE
"13218",2002,7,8,131,135.3,TRUE
"13219",2002,7,9,-99.9,140.9,FALSE
"13220",2002,7,10,-99.9,133.1,FALSE
"13221",2002,7,11,-99.9,141,FALSE
"13222",2002,7,12,131,137.7,TRUE
"13223",2002,7,13,136,139.4,TRUE
"13224",2002,7,14,147,148.6,TRUE
"13225",2002,7,15,158,162.9,TRUE
"13226",2002,7,16,183,177.2,TRUE
"13227",2002,7,17,172,185.9,TRUE
"13228",2002,7,18,180,186.6,TRUE
"13229",2002,7,19,188,188.3,TRUE
"13230",2002,7,20,177,190.7,TRUE
"13231",2002,7,21,185,188.7,TRUE
"13232",2002,7,22,179,195.8,TRUE
"13233",2002,7,23,192,204.6,TRUE
"13234",2002,7,24,206,215,TRUE
"13235",2002,7,25,212,224.5,TRUE
"13236",2002,7,26,-99.9,249.1,FALSE
"13237",2002,7,27,-99.9,238,FALSE
"13238",2002,7,28,238,246.2,TRUE
"13239",2002,7,29,232,241.1,TRUE
"13240",2002,7,30,233,234.1,TRUE
"13241",2002,7,31,209,214.8,TRUE
"13242",2002,8,1,200,198.3,TRUE
"13243",2002,8,2,175,185.7,TRUE
"13244",2002,8,3,164,172.7,TRUE
"13245",2002,8,4,153,155.3,TRUE
"13246",2002,8,5,139,146,TRUE
"13247",2002,8,6,134,148.8,TRUE
"13248",2002,8,7,128,140.1,TRUE
"13249",2002,8,8,131,138.3,TRUE
"13250",2002,8,9,138,144,TRUE
"13251",2002,8,10,144,152.4,TRUE
"13252",2002,8,11,162,176.9,TRUE
"13253",2002,8,12,177,188.8,TRUE
"13254",2002,8,13,187,196.8,TRUE
"13255",2002,8,14,197,213.5,TRUE
"13256",2002,8,15,213,215.7,TRUE
"13257",2002,8,16,219,219.1,TRUE
"13258",2002,8,17,219,232.3,TRUE
"13259",2002,8,18,239,246.9,TRUE
"13260",2002,8,19,233,242.6,TRUE
"13261",2002,8,20,215,232.8,TRUE
"13262",2002,8,21,218,225,TRUE
"13263",2002,8,22,208,225.1,TRUE
"13264",2002,8,23,214,229.5,TRUE
"13265",2002,8,24,198,199.8,TRUE
"13266",2002,8,25,175,182.4,TRUE
"13267",2002,8,26,162,172.2,TRUE
"13268",2002,8,27,155,164.7,TRUE
"13269",2002,8,28,159,166.4,TRUE
"13270",2002,8,29,171,172.6,TRUE
"13271",2002,8,30,167,178.15,TRUE
"13272",2002,8,31,184,183.7,TRUE
"13273",2002,9,1,178,183.8,TRUE
"13274",2002,9,2,169,176.9,TRUE
"13275",2002,9,3,174,174.4,TRUE
"13276",2002,9,4,169,174.2,TRUE
"13277",2002,9,5,184,178.1,TRUE
"13278",2002,9,6,172,180.9,TRUE
"13279",2002,9,7,183,185.6,TRUE
"13280",2002,9,8,186,194.4,TRUE
"13281",2002,9,9,207,209,TRUE
"13282",2002,9,10,220,223.5,TRUE
"13283",2002,9,11,206,219,TRUE
"13284",2002,9,12,206,215.1,TRUE
"13285",2002,9,13,197,208.6,TRUE
"13286",2002,9,14,197,209.2,TRUE
"13287",2002,9,15,186,189.9,TRUE
"13288",2002,9,16,179,184.5,TRUE
"13289",2002,9,17,185,195.9,TRUE
"13290",2002,9,18,174,178.4,TRUE
"13291",2002,9,19,168,166.7,TRUE
"13292",2002,9,20,164,165.8,TRUE
"13293",2002,9,21,155,159.8,TRUE
"13294",2002,9,22,152,161.1,TRUE
"13295",2002,9,23,149,154.8,TRUE
"13296",2002,9,24,149,158.9,TRUE
"13297",2002,9,25,145,154.2,TRUE
"13298",2002,9,26,142,150.6,TRUE
"13299",2002,9,27,147,152.2,TRUE
"13300",2002,9,28,141,149.1,TRUE
"13301",2002,9,29,134,138.6,TRUE
"13302",2002,9,30,135,140.1,TRUE
"13303",2002,10,1,132,140.1,TRUE
"13304",2002,10,2,132,136,TRUE
"13305",2002,10,3,138,146.1,TRUE
"13306",2002,10,4,155,157.6,TRUE
"13307",2002,10,5,149,155.1,TRUE
"13308",2002,10,6,152,161.6,TRUE
"13309",2002,10,7,158,163.5,TRUE
"13310",2002,10,8,157,165.1,TRUE
"13311",2002,10,9,162,166.8,TRUE
"13312",2002,10,10,165,171.4,TRUE
"13313",2002,10,11,173,178.7,TRUE
"13314",2002,10,12,175,179.7,TRUE
"13315",2002,10,13,171,178.3,TRUE
"13316",2002,10,14,168,180.2,TRUE
"13317",2002,10,15,168,175.7,TRUE
"13318",2002,10,16,175,181.4,TRUE
"13319",2002,10,17,165,177.7,TRUE
"13320",2002,10,18,167,171.3,TRUE
"13321",2002,10,19,166,178.1,TRUE
"13322",2002,10,20,167,178.7,TRUE
"13323",2002,10,21,170,180.8,TRUE
"13324",2002,10,22,164,167.7,TRUE
"13325",2002,10,23,163,161.9,TRUE
"13326",2002,10,24,150,158.5,TRUE
"13327",2002,10,25,201,170.9,TRUE
"13328",2002,10,26,150,156.1,TRUE
"13329",2002,10,27,-99.9,155.2,FALSE
"13330",2002,10,28,-99.9,156.3,FALSE
"13331",2002,10,29,154,159.4,TRUE
"13332",2002,10,30,161,165.3,TRUE
"13333",2002,10,31,155,167.7,TRUE
"13334",2002,11,1,156,159.7,TRUE
"13335",2002,11,2,155,162.1,TRUE
"13336",2002,11,3,160,166.5,TRUE
"13337",2002,11,4,163,174.4,TRUE
"13338",2002,11,5,170,180,TRUE
"13339",2002,11,6,173,181.2,TRUE
"13340",2002,11,7,173,186.4,TRUE
"13341",2002,11,8,177,185.5,TRUE
"13342",2002,11,9,177,187,TRUE
"13343",2002,11,10,170,187.7,TRUE
"13344",2002,11,11,177,181,TRUE
"13345",2002,11,12,162,174.6,TRUE
"13346",2002,11,13,166,178.6,TRUE
"13347",2002,11,14,164,180.2,TRUE
"13348",2002,11,15,179,193.2,TRUE
"13349",2002,11,16,184,194.8,TRUE
"13350",2002,11,17,175,180.5,TRUE
"13351",2002,11,18,175,174.8,TRUE
"13352",2002,11,19,159,164.3,TRUE
"13353",2002,11,20,156,155.3,TRUE
"13354",2002,11,21,133,147.2,TRUE
"13355",2002,11,22,133,145.5,TRUE
"13356",2002,11,23,136,143.8,TRUE
"13357",2002,11,24,144,142.5,TRUE
"13358",2002,11,25,133,133.2,TRUE
"13359",2002,11,26,129,138.5,TRUE
"13360",2002,11,27,141,138.8,TRUE
"13361",2002,11,28,135,136,TRUE
"13362",2002,11,29,129,137.5,TRUE
"13363",2002,11,30,137,142.1,TRUE
"13364",2002,12,1,138,145.5,TRUE
"13365",2002,12,2,130,142,TRUE
"13366",2002,12,3,137,141.8,TRUE
"13367",2002,12,4,141,144.5,TRUE
"13368",2002,12,5,138,144.4,TRUE
"13369",2002,12,6,141,143.9,TRUE
"13370",2002,12,7,137,146.6,TRUE
"13371",2002,12,8,142,149.8,TRUE
"13372",2002,12,9,149,151.6,TRUE
"13373",2002,12,10,150,156.5,TRUE
"13374",2002,12,11,140,147.7,TRUE
"13375",2002,12,12,138,148.4,TRUE
"13376",2002,12,13,146,161.8,TRUE
"13377",2002,12,14,160,180.1,TRUE
"13378",2002,12,15,187,196.6,TRUE
"13379",2002,12,16,202,196.5,TRUE
"13380",2002,12,17,184,205.8,TRUE
"13381",2002,12,18,191,190.6,TRUE
"13382",2002,12,19,176,186.7,TRUE
"13383",2002,12,20,177,190.3,TRUE
"13384",2002,12,21,174,177.9,TRUE
"13385",2002,12,22,163,166.4,TRUE
"13386",2002,12,23,145,153.7,TRUE
"13387",2002,12,24,136,142.5,TRUE
"13388",2002,12,25,122,127.6,TRUE
"13389",2002,12,26,109,123.2,TRUE
"13390",2002,12,27,102,112.7,TRUE
"13391",2002,12,28,103,113.1,TRUE
"13392",2002,12,29,105,111,TRUE
"13393",2002,12,30,106,110.1,TRUE
"13394",2002,12,31,105,111.3,TRUE
"13395",2003,1,1,103,111.2,TRUE
"13396",2003,1,2,106,114.4,TRUE
"13397",2003,1,3,120,133.1,TRUE
"13398",2003,1,4,129,138.2,TRUE
"13399",2003,1,5,129,143.2,TRUE
"13400",2003,1,6,146,156.8,TRUE
"13401",2003,1,7,157,157.8,TRUE
"13402",2003,1,8,160,168,TRUE
"13403",2003,1,9,171,176.9,TRUE
"13404",2003,1,10,165,178.7,TRUE
"13405",2003,1,11,169,182.6,TRUE
"13406",2003,1,12,167,167.7,TRUE
"13407",2003,1,13,158,166.2,TRUE
"13408",2003,1,14,152,158.6,TRUE
"13409",2003,1,15,135,145,TRUE
"13410",2003,1,16,133,139.9,TRUE
"13411",2003,1,17,126,137.1,TRUE
"13412",2003,1,18,122,133,TRUE
"13413",2003,1,19,113,126.1,TRUE
"13414",2003,1,20,120,133.7,TRUE
"13415",2003,1,21,123,129.4,TRUE
"13416",2003,1,22,117,125.4,TRUE
"13417",2003,1,23,123,131.6,TRUE
"13418",2003,1,24,118,125.8,TRUE
"13419",2003,1,25,109,124.9,TRUE
"13420",2003,1,26,107,121.2,TRUE
"13421",2003,1,27,108,117.7,TRUE
"13422",2003,1,28,111,121.8,TRUE
"13423",2003,1,29,111,120.7,TRUE
"13424",2003,1,30,108,117.6,TRUE
"13425",2003,1,31,107,116.9,TRUE
"13426",2003,2,1,110,122.1,TRUE
"13427",2003,2,2,102,123,TRUE
"13428",2003,2,3,114,128.7,TRUE
"13429",2003,2,4,117,131,TRUE
"13430",2003,2,5,126,136.2,TRUE
"13431",2003,2,6,132,145.4,TRUE
"13432",2003,2,7,136,143.3,TRUE
"13433",2003,2,8,133,135.4,TRUE
"13434",2003,2,9,133,137.6,TRUE
"13435",2003,2,10,124,132.6,TRUE
"13436",2003,2,11,134,131.4,TRUE
"13437",2003,2,12,119,128.2,TRUE
"13438",2003,2,13,119,127.3,TRUE
"13439",2003,2,14,113,128.1,TRUE
"13440",2003,2,15,114,120.6,TRUE
"13441",2003,2,16,110,115.7,TRUE
"13442",2003,2,17,100,109.4,TRUE
"13443",2003,2,18,97,107.4,TRUE
"13444",2003,2,19,104,113.6,TRUE
"13445",2003,2,20,104,115.7,TRUE
"13446",2003,2,21,107,117,TRUE
"13447",2003,2,22,97,104.3,TRUE
"13448",2003,2,23,94,101.8,TRUE
"13449",2003,2,24,92,99.9,TRUE
"13450",2003,2,25,94,99.5,TRUE
"13451",2003,2,26,101,107.2,TRUE
"13452",2003,2,27,108,115.4,TRUE
"13453",2003,2,28,118,122.6,TRUE
"13454",2003,3,1,125,135.6,TRUE
"13455",2003,3,2,126,144.7,TRUE
"13456",2003,3,3,141,146.5,TRUE
"13457",2003,3,4,139,143.6,TRUE
"13458",2003,3,5,134,146.2,TRUE
"13459",2003,3,6,140,147.9,TRUE
"13460",2003,3,7,142,147.6,TRUE
"13461",2003,3,8,142,146.2,TRUE
"13462",2003,3,9,145,150.6,TRUE
"13463",2003,3,10,138,141.7,TRUE
"13464",2003,3,11,132,139.7,TRUE
"13465",2003,3,12,-99.9,136.2,FALSE
"13466",2003,3,13,-99.9,132.5,FALSE
"13467",2003,3,14,123,137.3,TRUE
"13468",2003,3,15,120,129.3,TRUE
"13469",2003,3,16,115,127.2,TRUE
"13470",2003,3,17,115,122.25,TRUE
"13471",2003,3,18,107,117.3,TRUE
"13472",2003,3,19,107,107.2,TRUE
"13473",2003,3,20,90,96.6,TRUE
"13474",2003,3,21,84,90.3,TRUE
"13475",2003,3,22,85,88.3,TRUE
"13476",2003,3,23,86,92.4,TRUE
"13477",2003,3,24,90,97.3,TRUE
"13478",2003,3,25,98,108.2,TRUE
"13479",2003,3,26,117,126.6,TRUE
"13480",2003,3,27,135,140.5,TRUE
"13481",2003,3,28,138,146.4,TRUE
"13482",2003,3,29,147,154.6,TRUE
"13483",2003,3,30,135,154.2,TRUE
"13484",2003,3,31,151,159.8,TRUE
"13485",2003,4,1,151,152.8,TRUE
"13486",2003,4,2,143,157.3,TRUE
"13487",2003,4,3,146,155.7,TRUE
"13488",2003,4,4,137,165.7,TRUE
"13489",2003,4,5,128,137.5,TRUE
"13490",2003,4,6,113,126.1,TRUE
"13491",2003,4,7,111,115.9,TRUE
"13492",2003,4,8,104,112.6,TRUE
"13493",2003,4,9,104,109.7,TRUE
"13494",2003,4,10,97,104.1,TRUE
"13495",2003,4,11,99,103,TRUE
"13496",2003,4,12,94,102.6,TRUE
